Province_State,Country_Region,Date,Latitude,Longitude,Confirmed,Deaths,Recovered,Active,Active_Diff
Missouri,US,6/13/2020,37.38489388,-89.6843587,104,3,0,101,0
New Jersey,US,6/13/2020,39.15008829,-74.80170244,669,58,0,611,0
Montana,US,6/13/2020,45.22850116,-109.0274047,6,0,0,6,0
Pennsylvania,US,6/13/2020,40.91545395,-75.7068525,257,24,0,233,0
Wyoming,US,6/13/2020,41.69357844,-106.9326084,22,0,0,22,0
Idaho,US,6/13/2020,42.77149116,-111.5597683,3,0,0,3,0
Kentucky,US,6/13/2020,36.85372876,-88.96692220000001,5,1,0,4,0
Minnesota,US,6/13/2020,46.59180601,-92.67601019,80,0,0,80,0
Maryland,US,6/13/2020,38.87172293,-75.82904158,282,2,0,280,0
Virginia,US,6/13/2020,38.02679129,-77.34901405,106,4,0,102,0
Arkansas,US,6/13/2020,36.34038560000001,-93.54270261,70,1,0,69,0
Georgia,US,6/13/2020,33.58138199,-85.07976677,611,37,0,574,0
Illinois,US,6/13/2020,42.06823429,-89.93395545,19,2,0,17,0
Indiana,US,6/13/2020,40.580783200000006,-86.56198812,98,2,0,96,0
Iowa,US,6/13/2020,42.03617207,-94.86032705,41,1,0,40,0
Kentucky,US,6/13/2020,38.66599534,-85.12601074,17,0,0,17,0
Maryland,US,6/13/2020,39.56453592,-77.02373735,983,105,0,878,0
Mississippi,US,6/13/2020,33.44834567,-89.91994479,122,11,0,111,0
Missouri,US,6/13/2020,39.42762566,-93.50626255,10,0,0,10,0
New Hampshire,US,6/13/2020,43.87498583,-71.20430216,49,0,0,49,0
Ohio,US,6/13/2020,40.578968599999996,-81.09178213,37,3,0,34,0
Tennessee,US,6/13/2020,35.97366108,-88.45189331,35,1,0,34,0
Virginia,US,6/13/2020,36.73066666,-80.73455942,165,5,0,160,0
Texas,US,6/13/2020,35.40365929,-101.35426690000001,6,0,0,6,0
Nevada,US,6/13/2020,39.15509045,-119.7480219,118,5,0,113,0
Kentucky,US,6/13/2020,38.31690743,-83.05092385,18,0,0,18,0
Missouri,US,6/13/2020,36.94160441,-90.96051322,5,1,0,4,0
Oklahoma,US,6/13/2020,34.25103751,-97.28552485,57,1,0,56,0
Tennessee,US,6/13/2020,36.28969086,-82.12588974,20,1,0,19,0
North Carolina,US,6/13/2020,34.8932941,-76.54120135,46,3,0,43,0
Minnesota,US,6/13/2020,44.82017001,-93.80099179999999,269,2,0,267,0
Montana,US,6/13/2020,47.30797024,-111.3467922,17,2,0,15,0
Kentucky,US,6/13/2020,37.32533118,-84.92726209,10,0,0,10,0
Illinois,US,6/13/2020,39.96991073,-90.24734436,75,0,0,75,0
Indiana,US,6/13/2020,40.76135835,-86.34830753,1597,9,0,1588,0
Iowa,US,6/13/2020,41.33149454,-94.92792482,14,0,0,14,0
Michigan,US,6/13/2020,41.91522292,-85.99405727,114,4,0,110,0
Minnesota,US,6/13/2020,46.95043611,-94.32603968,11,2,0,9,0
Missouri,US,6/13/2020,38.64789422,-94.353399,111,8,0,103,0
Nebraska,US,6/13/2020,40.90899107,-96.13971217,60,0,0,60,0
North Dakota,US,6/13/2020,46.93201724,-97.24447190000001,2037,62,0,1975,0
Texas,US,6/13/2020,33.07499881,-94.34646905,34,1,0,33,0
Idaho,US,6/13/2020,42.28347888,-113.6012409,131,1,0,130,0
Texas,US,6/13/2020,34.53016752,-102.2617243,42,1,0,41,0
North Carolina,US,6/13/2020,36.39312665,-79.33353281,101,1,0,100,0
Louisiana,US,6/13/2020,31.66778967,-91.84526385,130,3,0,127,0
North Carolina,US,6/13/2020,35.66211129,-81.2132617,399,11,0,388,0
Georgia,US,6/13/2020,34.89872298,-85.13757014,226,0,0,226,0
New Mexico,US,6/13/2020,33.91514144,-108.4046587,2,1,0,1,0
New York,US,6/13/2020,42.24778241,-78.67923096,101,5,0,96,0
New York,US,6/13/2020,42.91261714,-76.55731592,103,2,0,101,0
Maryland,US,6/13/2020,39.56647682,-75.94627411,439,30,0,409,0
Iowa,US,6/13/2020,41.77233777,-91.13246684,53,1,0,52,0
Missouri,US,6/13/2020,37.72391475,-93.85445441,9,0,0,9,0
Nebraska,US,6/13/2020,42.598885100000004,-97.25311951,8,0,0,8,0
Utah,US,6/13/2020,39.37231946,-111.5758676,70,0,0,70,0
Pennsylvania,US,6/13/2020,40.92058903,-77.82200624,167,7,0,160,0
Iowa,US,6/13/2020,43.08177563,-93.2612239,42,1,0,41,0
Colorado,US,6/13/2020,38.74745778,-106.19265729999998,78,20,0,58,0
Alabama,US,6/13/2020,32.91360079,-85.39072749,438,26,0,412,0
Texas,US,6/13/2020,29.70972016,-94.67154501,104,1,0,103,0
Illinois,US,6/13/2020,40.13919438,-88.20046615,724,9,0,715,0
Ohio,US,6/13/2020,40.13923427,-83.76875242,34,1,0,33,0
Missouri,US,6/13/2020,39.51499357,-92.9629191,6,0,0,6,0
Maryland,US,6/13/2020,38.51092331,-76.98580666,1264,83,0,1181,0
Virginia,US,6/13/2020,37.35358063,-77.05634116,29,2,0,27,0
South Dakota,US,6/13/2020,43.20660134,-98.58856175,30,0,0,30,0
South Carolina,US,6/13/2020,32.82487866,-79.96512315,1015,15,0,1000,0
Michigan,US,6/13/2020,45.37790017,-85.19614053,20,2,0,18,0
Florida,US,6/13/2020,26.90131002,-81.92949121,529,73,0,456,0
Virginia,US,6/13/2020,37.01909701,-78.66314092,30,0,0,30,0
Virginia,US,6/13/2020,38.03527919,-78.48569588,148,3,0,145,0
Georgia,US,6/13/2020,30.78371028,-82.13951596,38,1,0,37,0
Kansas,US,6/13/2020,38.30292938,-96.59563862,3,0,0,3,0
Nebraska,US,6/13/2020,40.523719799999995,-101.69780259999999,1,0,0,1,0
Georgia,US,6/13/2020,32.00043026,-81.12489526,614,29,0,585,0
North Carolina,US,6/13/2020,35.70394416,-79.25541492,784,37,0,747,0
Georgia,US,6/13/2020,32.34341231,-84.78809239,251,0,0,251,0
Georgia,US,6/13/2020,34.47197698,-85.34535662,34,2,0,32,0
Kansas,US,6/13/2020,37.14994405,-96.2454192,4,0,0,4,0
New York,US,6/13/2020,42.22769210000001,-79.36691763,106,4,0,102,0
New Mexico,US,6/13/2020,33.36406072,-104.4665365,56,2,0,54,0
Tennessee,US,6/13/2020,36.26136216,-87.08903581,153,0,0,153,0
Michigan,US,6/13/2020,45.44787015,-84.50122149,26,1,0,25,0
Washington,US,6/13/2020,47.87046092,-120.6173956,272,6,0,266,0
New York,US,6/13/2020,42.13891056,-76.7638805,138,2,0,136,0
New York,US,6/13/2020,42.49430041,-75.60887553,138,5,0,133,0
Alabama,US,6/13/2020,34.17805983,-85.60638968,47,5,0,42,0
Georgia,US,6/13/2020,34.24393976,-84.47431861,1017,38,0,979,0
Iowa,US,6/13/2020,42.73538914,-95.62389402,58,0,0,58,0
Kansas,US,6/13/2020,37.16928494,-94.8462897,16,0,0,16,0
North Carolina,US,6/13/2020,35.1349263,-84.05970864,30,1,0,29,0
Oklahoma,US,6/13/2020,35.90692775,-94.99980896,43,1,0,42,0
South Carolina,US,6/13/2020,35.05122251,-81.61828622,91,6,0,85,0
Texas,US,6/13/2020,31.837258000000002,-95.16559897,54,2,0,52,0
Nebraska,US,6/13/2020,42.54502621,-101.1244332,1,0,0,1,0
Virginia,US,6/13/2020,36.67670048,-76.30545744,650,16,0,634,0
New Hampshire,US,6/13/2020,42.92015988,-72.25311043,60,2,0,58,0
Pennsylvania,US,6/13/2020,39.97291773,-75.74768357,3269,307,0,2962,0
South Carolina,US,6/13/2020,34.69249168,-81.1583216,116,1,0,115,0
Tennessee,US,6/13/2020,35.42527478,-88.6095842,12,0,0,12,0
South Carolina,US,6/13/2020,34.64137396,-80.15640140000002,284,7,0,277,0
Virginia,US,6/13/2020,37.37373208,-77.58680140000001,2150,39,0,2111,0
Colorado,US,6/13/2020,38.82777431,-102.6032558,5,0,0,5,0
Kansas,US,6/13/2020,39.78580976,-101.7318201,2,0,0,2,0
Nebraska,US,6/13/2020,41.21999357,-102.9941693,10,0,0,10,0
Iowa,US,6/13/2020,43.06001295,-92.31773347,15,0,0,15,0
Mississippi,US,6/13/2020,33.91983202,-88.9481545,165,16,0,149,0
Arkansas,US,6/13/2020,33.26458973,-91.29539209,43,1,0,42,0
Texas,US,6/13/2020,34.529304100000004,-100.2077916,6,0,0,6,0
Alabama,US,6/13/2020,32.85044126,-86.7173256,128,2,0,126,0
Michigan,US,6/13/2020,46.29552653,-84.54353449,3,0,0,3,0
Minnesota,US,6/13/2020,45.02343421,-95.56403693,55,1,0,54,0
Wisconsin,US,6/13/2020,45.06939744,-91.28068855,63,0,0,63,0
Minnesota,US,6/13/2020,45.5021011,-92.90861945,78,1,0,77,0
Vermont,US,6/13/2020,44.46322849,-73.08359212,568,39,0,529,0
Alabama,US,6/13/2020,32.02227341,-88.26564429999998,167,11,0,156,0
Mississippi,US,6/13/2020,33.34598242,-89.24809382,65,2,0,63,0
Oklahoma,US,6/13/2020,34.02807439,-95.54771129,102,1,0,101,0
North Carolina,US,6/13/2020,36.12908077,-76.60118385,19,0,0,19,0
Illinois,US,6/13/2020,39.54581621,-89.27780482,35,4,0,31,0
Kentucky,US,6/13/2020,36.89267803,-87.49055367,138,3,0,135,0
Missouri,US,6/13/2020,36.9711783,-93.18537118,29,0,0,29,0
Nevada,US,6/13/2020,39.58105744,-118.3394607,10,1,0,9,0
New Mexico,US,6/13/2020,34.91131525,-107.998876,183,8,0,175,0
Oklahoma,US,6/13/2020,36.74817177,-102.5173885,1,0,0,1,0
Florida,US,6/13/2020,28.84804315,-82.47614748,140,12,0,128,0
Oregon,US,6/13/2020,45.18787398,-122.2179634,455,14,0,441,0
Louisiana,US,6/13/2020,32.82308512,-92.99526883,76,10,0,66,0
Mississippi,US,6/13/2020,31.97061673,-90.90702196,138,8,0,130,0
Tennessee,US,6/13/2020,36.48319149,-83.65947309,15,0,0,15,0
Washington,US,6/13/2020,48.04754642,-123.92263190000001,29,0,0,29,0
Michigan,US,6/13/2020,43.98794227,-84.84819859999998,24,2,0,22,0
South Carolina,US,6/13/2020,33.66610974,-80.21647898,327,41,0,286,0
Pennsylvania,US,6/13/2020,41.19265812,-79.42413524,31,2,0,29,0
Arkansas,US,6/13/2020,34.04613432,-93.17484713,45,0,0,45,0
Illinois,US,6/13/2020,39.33425789,-87.78705622,12,0,0,12,0
Indiana,US,6/13/2020,38.48015445,-85.70510334,565,42,0,523,0
Kansas,US,6/13/2020,37.23577007,-99.81883015,33,1,0,32,0
Kentucky,US,6/13/2020,37.9689263,-84.14615986,73,0,0,73,0
Missouri,US,6/13/2020,40.41040752,-91.73661677,1,0,0,1,0
Nevada,US,6/13/2020,36.21458855,-115.0130241,8556,377,0,8179,0
Ohio,US,6/13/2020,39.91592258,-83.78498252,403,8,0,395,0
South Dakota,US,6/13/2020,44.85834507,-97.72925109,9,0,0,9,0
Washington,US,6/13/2020,45.77568046,-122.48292040000001,611,27,0,584,0
Wisconsin,US,6/13/2020,44.73483377,-90.61207486,50,4,0,46,0
Alabama,US,6/13/2020,31.68099859,-87.83548597,179,3,0,176,0
Georgia,US,6/13/2020,33.95436462,-83.37124007,341,15,0,326,0
Iowa,US,6/13/2020,41.02868181,-93.78499767,87,1,0,86,0
Mississippi,US,6/13/2020,32.04158545,-88.68896219999998,165,21,0,144,0
Virginia,US,6/13/2020,39.11271747,-77.99199425,37,0,0,37,0
Oregon,US,6/13/2020,45.99712889,-123.660711,46,0,0,46,0
Alabama,US,6/13/2020,33.26984193,-85.85836077,30,2,0,28,0
Arkansas,US,6/13/2020,36.36826212,-90.4148172,18,0,0,18,0
Florida,US,6/13/2020,29.98319144,-81.85609986,429,32,0,397,0
Georgia,US,6/13/2020,31.62221166,-84.97713865,52,2,0,50,0
Illinois,US,6/13/2020,38.75388572,-88.48914513,2,0,0,2,0
Indiana,US,6/13/2020,39.39561833,-87.11723506,56,3,0,53,0
Iowa,US,6/13/2020,43.08247182,-95.15096481,65,0,0,65,0
Kansas,US,6/13/2020,39.34948772,-97.16518128,6,2,0,4,0
Kentucky,US,6/13/2020,37.16451126,-83.712575,13,2,0,11,0
Minnesota,US,6/13/2020,46.89289518,-96.48761922,507,36,0,471,0
Mississippi,US,6/13/2020,33.65358105,-88.77784255,173,6,0,167,0
Missouri,US,6/13/2020,39.31132056,-94.41850862,288,3,0,285,0
Nebraska,US,6/13/2020,40.52439441,-98.05126296,24,0,0,24,0
North Carolina,US,6/13/2020,35.05704275,-83.74353633,9,0,0,9,0
South Dakota,US,6/13/2020,42.91296147,-96.97656917,65,0,0,65,0
Tennessee,US,6/13/2020,36.55151008,-85.53930419,10,0,0,10,0
Texas,US,6/13/2020,33.78686685,-98.20771198,5,0,0,5,0
West Virginia,US,6/13/2020,38.46231092,-81.07652217,10,0,0,10,0
Georgia,US,6/13/2020,33.54187245,-84.35594188,1427,69,0,1358,0
Iowa,US,6/13/2020,42.84443388,-91.34133693,35,3,0,32,0
Colorado,US,6/13/2020,39.68864463,-105.6463118,17,1,0,16,0
Pennsylvania,US,6/13/2020,41.00110782,-78.47592663,52,0,0,52,0
Minnesota,US,6/13/2020,47.57992111,-95.37790562,3,0,0,3,0
Alabama,US,6/13/2020,33.67679204,-85.52005899,20,1,0,19,0
Arkansas,US,6/13/2020,35.53864922,-92.02640019,75,4,0,71,0
Ohio,US,6/13/2020,39.04847534,-84.15375786,237,6,0,231,0
Arkansas,US,6/13/2020,33.89723187,-92.18537045,19,0,0,19,0
North Carolina,US,6/13/2020,35.33553364,-81.55204486,152,2,0,150,0
Oklahoma,US,6/13/2020,35.20413532,-97.32519562,544,40,0,504,0
Georgia,US,6/13/2020,30.91395822,-82.70432472,80,2,0,78,0
Illinois,US,6/13/2020,38.60704876,-89.42385254,207,17,0,190,0
Indiana,US,6/13/2020,40.30319754,-86.47277257,258,1,0,257,0
Iowa,US,6/13/2020,41.89981633,-90.53275096,67,1,0,66,0
Kentucky,US,6/13/2020,36.72581156,-85.13377529,5,0,0,5,0
Michigan,US,6/13/2020,42.94400871,-84.60145248,188,11,0,177,0
Missouri,US,6/13/2020,39.6013098,-94.40465394,20,0,0,20,0
New York,US,6/13/2020,44.74530905,-73.67875352,98,4,0,94,0
Ohio,US,6/13/2020,39.41485808,-83.80852286,52,1,0,51,0
Pennsylvania,US,6/13/2020,41.23255967,-77.63785995,63,3,0,60,0
Kansas,US,6/13/2020,39.48028352,-97.64925343,5,0,0,5,0
Mississippi,US,6/13/2020,34.22772299,-90.60415045,146,4,0,142,0
Oklahoma,US,6/13/2020,34.58840127,-96.29798747,6,0,0,6,0
Georgia,US,6/13/2020,33.94243204,-84.5761255,3557,215,0,3342,0
Arizona,US,6/13/2020,31.87934684,-109.7516088,206,4,0,202,0
Texas,US,6/13/2020,33.60425307,-102.82844990000001,1,0,0,1,0
Tennessee,US,6/13/2020,35.9278914,-83.11828725,26,0,0,26,0
Arizona,US,6/13/2020,35.83883429,-111.77071780000001,1360,87,0,1273,0
South Dakota,US,6/13/2020,44.97788119,-97.18827677,45,0,0,45,0
Alabama,US,6/13/2020,31.39932826,-85.98901039,274,1,0,273,0
Georgia,US,6/13/2020,31.54892966,-82.85492059999999,330,14,0,316,0
Tennessee,US,6/13/2020,35.49090731,-86.07311784,94,0,0,94,0
Kansas,US,6/13/2020,38.2365018,-95.73379515,52,8,0,44,0
Texas,US,6/13/2020,31.88911733,-100.5297533,4,0,0,4,0
Alabama,US,6/13/2020,34.69847452,-87.80168544,249,5,0,244,0
Missouri,US,6/13/2020,38.50455671,-92.27860244,57,1,0,56,0
Texas,US,6/13/2020,31.76736834,-99.45240766,3,0,0,3,0
Illinois,US,6/13/2020,39.51949084,-88.22358557,142,17,0,125,0
Nebraska,US,6/13/2020,41.57486951,-97.0868542,646,4,0,642,0
New Mexico,US,6/13/2020,36.60569702,-104.64726740000002,7,0,0,7,0
South Carolina,US,6/13/2020,32.87582989,-80.67641292,190,16,0,174,0
Florida,US,6/13/2020,26.11091986,-81.34687065,2435,60,0,2375,0
Texas,US,6/13/2020,33.18820114,-96.57264368,1638,37,0,1601,0
Texas,US,6/13/2020,34.96489496,-100.27001109999999,5,0,0,5,0
Virginia,US,6/13/2020,37.26420587,-77.39609676,115,17,0,98,0
Texas,US,6/13/2020,29.622097999999998,-96.5273805,33,0,0,33,0
Georgia,US,6/13/2020,31.18810588,-83.7677946,657,17,0,640,0
Arkansas,US,6/13/2020,33.21230701,-93.22642793,27,2,0,25,0
Florida,US,6/13/2020,30.22509788,-82.62160164,177,2,0,175,0
Georgia,US,6/13/2020,33.54534185,-82.263524,296,8,0,288,0
New York,US,6/13/2020,42.24819348,-73.63089095,431,37,0,394,0
Oregon,US,6/13/2020,45.94464254,-123.08908980000001,20,0,0,20,0
Pennsylvania,US,6/13/2020,41.04821986,-76.40565017,376,33,0,343,0
Washington,US,6/13/2020,46.29442881,-117.9051983,1,0,0,1,0
Wisconsin,US,6/13/2020,43.46492199,-89.33589004,56,1,0,55,0
Ohio,US,6/13/2020,40.76932373,-80.78094576,916,56,0,860,0
North Carolina,US,6/13/2020,34.26744084,-78.65801424,415,29,0,386,0
California,US,6/13/2020,39.17881957,-122.2331726,7,0,0,7,0
Texas,US,6/13/2020,29.80811278,-98.27647225,151,7,0,144,0
Kansas,US,6/13/2020,37.19114520000001,-99.27113247,2,0,0,2,0
Oklahoma,US,6/13/2020,34.65973764,-98.47195055,333,4,0,329,0
Texas,US,6/13/2020,31.94854689,-98.55876441,12,1,0,11,0
Texas,US,6/13/2020,31.32635934,-99.86473038,1,0,0,1,0
Louisiana,US,6/13/2020,31.44817835,-91.63814433,105,5,0,100,0
Alabama,US,6/13/2020,31.43401703,-86.99320044,83,1,0,82,0
Colorado,US,6/13/2020,37.201606,-106.19174879999998,5,0,0,5,0
California,US,6/13/2020,37.91923498,-121.9289527,1921,44,0,1877,0
Wyoming,US,6/13/2020,42.97272268,-105.5081848,24,0,0,24,0
Arkansas,US,6/13/2020,35.26205537,-92.70506566,19,2,0,17,0
Georgia,US,6/13/2020,31.16068491,-83.42947229,71,1,0,70,0
Illinois,US,6/13/2020,41.84144849,-87.81658794,84581,4173,0,80408,0
Minnesota,US,6/13/2020,47.90504893,-90.52629546,1,0,0,1,0
Texas,US,6/13/2020,33.63979567,-97.21240912,23,0,0,23,0
Missouri,US,6/13/2020,38.844478,-92.80896081,9,0,0,9,0
New Hampshire,US,6/13/2020,44.69063265,-71.30633239,6,0,0,6,0
Oregon,US,6/13/2020,43.17406868,-124.0594514,32,0,0,32,0
Alabama,US,6/13/2020,32.93690146,-86.24847739,45,1,0,44,0
Mississippi,US,6/13/2020,31.86977774,-90.44565118,397,6,0,391,0
South Dakota,US,6/13/2020,45.70889983,-101.1970473,10,0,0,10,0
New York,US,6/13/2020,42.59509207,-76.07048931,42,0,0,42,0
Texas,US,6/13/2020,31.39078397,-97.79936155,299,2,0,297,0
Ohio,US,6/13/2020,40.30096166,-81.91729018,51,0,0,51,0
Colorado,US,6/13/2020,37.27732493,-105.4276548,14,0,0,14,0
Texas,US,6/13/2020,34.07783319,-100.27850620000001,4,1,0,3,0
Oklahoma,US,6/13/2020,34.28845626,-98.37053567,5,2,0,3,0
Minnesota,US,6/13/2020,44.00715262,-95.18138802,104,0,0,104,0
Alabama,US,6/13/2020,31.247785399999998,-86.45050893,116,1,0,115,0
Mississippi,US,6/13/2020,31.63225413,-89.55389939,203,3,0,200,0
Virginia,US,6/13/2020,37.7824656,-79.98631446,4,0,0,4,0
Georgia,US,6/13/2020,33.35334302,-84.76129976,509,11,0,498,0
Kansas,US,6/13/2020,37.23781842,-96.83776647,39,1,0,38,0
Washington,US,6/13/2020,46.19074721,-122.6782231,105,0,0,105,0
Oklahoma,US,6/13/2020,36.76268118,-95.20916602,16,0,0,16,0
Virginia,US,6/13/2020,37.48133648,-80.21072274,6,0,0,6,0
Arkansas,US,6/13/2020,35.83018283,-90.63235729,352,1,0,351,0
Texas,US,6/13/2020,31.43052248,-102.5143314,32,5,0,27,0
North Carolina,US,6/13/2020,35.11833364,-77.08398081,256,5,0,251,0
Arkansas,US,6/13/2020,35.58928601,-94.2446814,51,0,0,51,0
Georgia,US,6/13/2020,32.71391813,-83.98061238,34,0,0,34,0
Illinois,US,6/13/2020,39.0032229,-87.75954624,17,0,0,17,0
Indiana,US,6/13/2020,38.28814402,-86.44518825,27,0,0,27,0
Iowa,US,6/13/2020,42.03718237,-95.3819718,611,2,0,609,0
Kansas,US,6/13/2020,37.50675523,-94.85245778,24,1,0,23,0
Michigan,US,6/13/2020,44.68255561,-84.61006219,63,5,0,58,0
Missouri,US,6/13/2020,37.97663738,-91.30528104,8,0,0,8,0
Ohio,US,6/13/2020,40.85065156,-82.91989099,122,4,0,118,0
Pennsylvania,US,6/13/2020,41.68447709,-80.10760592,35,0,0,35,0
Wisconsin,US,6/13/2020,43.23870316,-90.93073686,26,0,0,26,0
Oklahoma,US,6/13/2020,35.90230551,-96.37086028,105,7,0,98,0
Alabama,US,6/13/2020,31.72941803,-86.31593104,107,3,0,104,0
Georgia,US,6/13/2020,31.92289565,-83.76811843,242,10,0,232,0
Arkansas,US,6/13/2020,35.21247318,-90.30839406,517,9,0,508,0
Kentucky,US,6/13/2020,37.35839237,-88.08826090000002,7,1,0,6,0
Tennessee,US,6/13/2020,35.81830662,-89.14916269,18,3,0,15,0
Texas,US,6/13/2020,30.72367027,-101.4134238,5,0,0,5,0
Oregon,US,6/13/2020,44.14230227,-120.356297,8,0,0,8,0
Wyoming,US,6/13/2020,44.58855102,-104.56977049999999,5,0,0,5,0
Texas,US,6/13/2020,33.61431553,-101.30003640000001,4,1,0,3,0
Arkansas,US,6/13/2020,35.29631396,-90.77185818,75,0,0,75,0
Minnesota,US,6/13/2020,46.48096553,-94.06755609,90,9,0,81,0
Colorado,US,6/13/2020,38.32608609,-103.7844965,66,1,0,65,0
Alabama,US,6/13/2020,34.13020303,-86.86888037,250,1,0,249,0
Virginia,US,6/13/2020,38.48199985,-77.95630870000002,777,9,0,768,0
Illinois,US,6/13/2020,39.27432424,-88.2401158,10,0,0,10,0
Kentucky,US,6/13/2020,36.78926125,-85.39050034,5,0,0,5,0
Maine,US,6/13/2020,43.8370751,-70.37226999,1414,57,0,1357,0
New Jersey,US,6/13/2020,39.37199394,-75.10712559,2661,107,0,2554,0
North Carolina,US,6/13/2020,35.04762133,-78.82623165,874,30,0,844,0
Pennsylvania,US,6/13/2020,40.1625372,-77.26130755,725,59,0,666,0
Tennessee,US,6/13/2020,35.95271721,-84.99840585,131,2,0,129,0
Virginia,US,6/13/2020,37.51328851,-78.24398086,47,0,0,47,0
Nebraska,US,6/13/2020,41.91637624,-96.78730772,34,0,0,34,0
North Carolina,US,6/13/2020,36.36123664,-75.95876401,16,0,0,16,0
New Mexico,US,6/13/2020,34.57421077,-103.34688759999999,77,0,0,77,0
Oregon,US,6/13/2020,42.45911325,-124.15728200000001,7,0,0,7,0
Colorado,US,6/13/2020,38.10883162,-105.3683478,2,0,0,2,0
Idaho,US,6/13/2020,44.24186819,-114.2855494,2,0,0,2,0
Montana,US,6/13/2020,46.25319932,-105.57375259999998,3,0,0,3,0
Nebraska,US,6/13/2020,41.39374521,-99.72805369,34,4,0,30,0
Oklahoma,US,6/13/2020,35.63853802,-99.00170785,41,0,0,41,0
South Dakota,US,6/13/2020,43.67741105,-103.45345209999999,2,0,0,2,0
Ohio,US,6/13/2020,41.424119,-81.65918339,5144,310,0,4834,0
Georgia,US,6/13/2020,34.854916700000004,-85.50490424,48,1,0,47,0
Missouri,US,6/13/2020,37.431814,-93.8503345,0,0,0,0,0
Minnesota,US,6/13/2020,44.67172617,-93.06299363,1682,73,0,1609,0
Nebraska,US,6/13/2020,42.39040144,-96.56656425,1719,27,0,1692,0
Alabama,US,6/13/2020,31.43037123,-85.61095742,171,0,0,171,0
Texas,US,6/13/2020,36.27787176,-102.60207249999999,35,1,0,34,0
Alabama,US,6/13/2020,32.32688101,-87.10866709999998,447,6,0,441,0
Arkansas,US,6/13/2020,33.97042763,-92.65167437,3,0,0,3,0
Iowa,US,6/13/2020,41.68560356,-94.04127625,1016,26,0,990,0
Missouri,US,6/13/2020,37.6811355,-93.02127031,6,0,0,6,0
Texas,US,6/13/2020,32.76670599,-96.77796049999999,13930,283,0,13647,0
Wisconsin,US,6/13/2020,43.06601594,-89.41733797,933,30,0,903,0
Virginia,US,6/13/2020,36.58022376,-79.40395668,63,2,0,61,0
North Carolina,US,6/13/2020,35.66520691,-75.71767334,25,1,0,24,0
Ohio,US,6/13/2020,40.13412966,-84.6194517,222,25,0,197,0
South Carolina,US,6/13/2020,34.33358335,-79.96027485,347,13,0,334,0
Pennsylvania,US,6/13/2020,40.41377078,-76.77993242,1606,107,0,1499,0
North Carolina,US,6/13/2020,35.79115496,-80.21256572,620,13,0,607,0
Tennessee,US,6/13/2020,36.17007426,-86.78646056,6435,84,0,6351,0
North Carolina,US,6/13/2020,35.93099927,-80.54496571,134,2,0,132,0
Indiana,US,6/13/2020,38.70186039,-87.07185406,117,16,0,101,0
Kentucky,US,6/13/2020,37.73028906,-87.09019479999998,353,8,0,345,0
Missouri,US,6/13/2020,39.96145298,-93.98519678,7,0,0,7,0
Iowa,US,6/13/2020,40.74773536,-92.41005468,33,1,0,32,0
Utah,US,6/13/2020,40.99001837,-112.1139997,646,4,0,642,0
South Dakota,US,6/13/2020,43.67490933,-98.14458906,32,0,0,32,0
Nebraska,US,6/13/2020,42.71985036,-103.1313774,1,0,0,1,0
Georgia,US,6/13/2020,34.44244079,-84.16964071,118,3,0,115,0
Nebraska,US,6/13/2020,40.87028216,-99.82014609999999,844,8,0,836,0
Texas,US,6/13/2020,32.74255572,-101.94772420000001,45,1,0,44,0
South Dakota,US,6/13/2020,45.367281,-97.60737498,13,0,0,13,0
New Mexico,US,6/13/2020,34.34274529,-104.4117842,0,0,0,0,0
Louisiana,US,6/13/2020,32.05457447,-93.74130302,270,17,0,253,0
Illinois,US,6/13/2020,40.17514519,-88.90959682,4,0,0,4,0
Alabama,US,6/13/2020,34.45946862,-85.80782906,311,5,0,306,0
Georgia,US,6/13/2020,33.76944049,-84.22396017,4303,145,0,4158,0
Illinois,US,6/13/2020,41.89373302,-88.76958483,472,15,0,457,0
Indiana,US,6/13/2020,41.39804622,-84.99906934,103,2,0,101,0
Missouri,US,6/13/2020,39.89201062,-94.40476508,8,0,0,8,0
Tennessee,US,6/13/2020,35.97616272,-85.83689361,41,0,0,41,0
Florida,US,6/13/2020,27.18677893,-81.80941373,348,10,0,338,0
Mississippi,US,6/13/2020,34.87625235,-89.99091418,713,12,0,701,0
Texas,US,6/13/2020,29.08101855,-97.35681170000001,28,1,0,27,0
Texas,US,6/13/2020,34.96522957,-102.6054267,212,14,0,198,0
Indiana,US,6/13/2020,39.14647946,-84.97333539,179,22,0,157,0
Georgia,US,6/13/2020,30.87967778,-84.57619536,223,7,0,216,0
Indiana,US,6/13/2020,39.30712658,-85.50087166,236,32,0,204,0
Iowa,US,6/13/2020,40.73742757,-93.78645949,4,0,0,4,0
Tennessee,US,6/13/2020,35.60048904,-88.11043779,14,0,0,14,0
Montana,US,6/13/2020,46.05953325,-113.073353,3,0,0,3,0
Ohio,US,6/13/2020,41.32398837,-84.49076944,40,2,0,38,0
California,US,6/13/2020,41.74228275,-123.89740630000001,47,0,0,47,0
